437, 632
434, 847
4125, 929
4132, 431
2264, 1989
4129, 655
434, 851
2262, 2140
2257, 2494
4129, 665
436, 722
4123, 1086
4122, 1167
4123, 1099
4126, 880
435, 803
4130, 597
4133, 397
434, 877
4134, 320
4126, 900
2266, 1885
2260, 2315
4125, 986
2265, 1972
4123, 1131
4132, 491
2257, 2544
2256, 2620
2259, 2406
2258, 2476
4123, 1138
4124, 1062
2260, 2338
2254, 2773
438, 642
4128, 793
436, 788
2255, 2709
4123, 1161
4124, 1089
2253, 2855
4125, 1015
4131, 588
4122, 1229
434, 941
4122, 1235
4124, 1105
2253, 2872
4131, 619
4128, 826
4130, 685
2263, 2179
2260, 2396
4126, 975
4123, 1197
435, 906
4125, 1062
4123, 1219
2268, 1850
4126, 1013
4123, 1232
2264, 2146
4124, 1158
4123, 1229
439, 652
2255, 2790
2260, 2435
2258, 2577
2266, 2008
2266, 2012
4131, 671
2263, 2228
4131, 689
4130, 760
4131, 691
2259, 2525
2264, 2170
4124, 1182
4123, 1255
4126, 1042
4127, 983
4136, 338
4132, 634
438, 759
4127, 988
2256, 2754
4128, 919
4125, 1129
4128, 915
2268, 1912
437, 838
438, 774
2269, 1843
439, 702
2265, 2133
4126, 1078
2260, 2491
4124, 1223
2254, 2929
2262, 2361
4125, 1159
2255, 2860
2256, 2797
4125, 1178
440, 668
4128, 964
4124, 1257
4132, 691
2268, 1957
4128, 970
436, 964
2267, 2033
437, 892
2263, 2321
437, 899
2259, 2611
2264, 2260
2254, 2970
2259, 2614
2254, 2968
2268, 1973
4135, 488
2266, 2126
2267, 2059
2257, 2768
4131, 793
2269, 1921
437, 921
4131, 795
4132, 723
4133, 647
4127, 1073
4128, 1014
2266, 2140
2263, 2358
440, 721
4129, 947
441, 661
2257, 2794
4127, 1097
439, 811
2261, 2519
4136, 466
2261, 2525
2263, 2387
4134, 621
4138, 332
440, 757
4134, 636
438, 903
2256, 2904
2271, 1837
2260, 2621
2270, 1917
4132, 784
2270, 1916
440, 786
4136, 513
2257, 2856
438, 934
441, 720
2261, 2576
2268, 2085
2266, 2242
2264, 2382
4138, 404
4131, 915
4129, 1052
4136, 565
2266, 2259
4139, 351
2258, 2832
2264, 2405
4136, 570
2271, 1921
2259, 2778
2259, 2781
4131, 941
2263, 2502
443, 650
2260, 2719
4139, 380
4133, 808
2263, 2519
4138, 459
2264, 2447
443, 667
4140, 331
439, 956
2270, 2034
2259, 2815
443, 679
4134, 765
4136, 619
4135, 703
4137, 561
443, 689
2263, 2542
441, 832
4132, 924
2262, 2616
440, 924
4138, 513
441, 855
2262, 2636
4132, 946
4129, 1159
2267, 2285
2268, 2218
444, 651
4138, 517
2259, 2863
2269, 2153
442, 795
2258, 2933
2269, 2151
442, 800
4134, 807
2260, 2800
2268, 2235
4129, 1182
4128, 1255
4130, 1110
2268, 2242
2268, 2241
442, 820
441, 893
4140, 408
4136, 702
2273, 1901
4129, 1196
2271, 2055
443, 768
2274, 1841
443, 771
4138, 575
2272, 1986
4130, 1140
4139, 513
4135, 793
4129, 1218
442, 858
2263, 2637
445, 647
2262, 2711
4129, 1226
2274, 1864
4141, 376
4130, 1167
4141, 385
2265, 2510
2270, 2161
4141, 390
2271, 2094
443, 810
444, 739
4134, 889
4133, 979
4140, 482
4140, 481
4131, 1123
2264, 2612
443, 831
4134, 924
4136, 784
4139, 565
2271, 2125
4133, 1003
442, 915
442, 918
4136, 792
2272, 2058
444, 777
442, 919
4142, 372
4134, 942
4138, 652
4132, 1091
2269, 2286
444, 794
2267, 2432
2269, 2294
444, 802
4134, 954
442, 948
4136, 822
2274, 1950
4138, 681
444, 809
2272, 2095
4132, 1115
442, 962
2266, 2527
4133, 1047
4135, 916
4142, 418
445, 764
4134, 996
4133, 1067
2267, 2483
2269, 2338
4134, 1004
4142, 437
2275, 1916
2272, 2129
4143, 363
4134, 1002
4138, 717
4136, 880
4135, 950
2274, 2007
447, 657
4133, 1098
446, 735
447, 664
2263, 2802
4136, 895
4142, 463
4144, 324
2268, 2455
4137, 832
4135, 969
4143, 403
4144, 332
2275, 1967
2264, 2747
2275, 1965
444, 897
4144, 337
447, 687
2267, 2537
2268, 2472
4140, 633
4132, 1197
2271, 2266
4133, 1140
2272, 2199
2274, 2057
2277, 1842
4143, 433
444, 924
448, 642
4144, 374
4138, 802
2273, 2139
444, 930
2273, 2145
4141, 596
2275, 2011
2272, 2223
4140, 674
2266, 2654
2267, 2583
2270, 2370
4138, 815
4140, 675
4142, 533
448, 664
444, 947
447, 737
2274, 2097
445, 884
4132, 1258
4144, 402
2267, 2600
4132, 1268
2267, 2608
2274, 2117
448, 694
448, 695
2274, 2119
2267, 2616
2263, 2907
4141, 645
448, 699
4140, 715
2275, 2058
4142, 579
4138, 866
2276, 1990
4137, 931
4144, 433
448, 713
4133, 1228
4137, 951
4140, 737
4134, 1166
446, 865
4146, 322
2273, 2230
2264, 2869
446, 880
4143, 536
4139, 820
2277, 1955
2263, 2948
2271, 2391
2268, 2601
450, 611
4138, 911
2267, 2677
448, 761
446, 912
4137, 999
4143, 571
4146, 357
4145, 428
4136, 1077
4145, 441
2267, 2701
4144, 511
2278, 1925
2266, 2777
2272, 2349
2273, 2282
4145, 443
2269, 2574
2269, 2581
2265, 2864
2279, 1869
4135, 1173
2273, 2299
4146, 387
2266, 2801
2270, 2517
4144, 532
2272, 2380
4140, 822
2265, 2881
2265, 2879
4143, 610
2269, 2594
2272, 2385
4146, 404
4141, 758
449, 757
446, 974
4134, 1266
2276, 2120
2276, 2123
4143, 645
2279, 1915
4145, 504
4143, 641
2265, 2911
451, 637
2279, 1920
4135, 1217
4136, 1148
4147, 366
449, 786
2272, 2432
4142, 739
2277, 2086
4144, 616
4146, 473
4145, 541
4146, 470
2278, 2033
447, 962
2268, 2752
450, 758
4145, 561
2275, 2253
4141, 844
4143, 702
2267, 2820
451, 688
451, 694
4145, 562
2272, 2481
451, 707
2271, 2563
4143, 724
4141, 869
2267, 2844
449, 862
4136, 1228
2273, 2435
2278, 2084
4140, 963
2273, 2448
2272, 2517
4138, 1112
4146, 546
2279, 2024
2270, 2663
4148, 400
4138, 1110
4143, 761
2269, 2747
4142, 844
2270, 2686
451, 760
2269, 2756
4144, 699
2282, 1837
2269, 2766
4139, 1080
4140, 1005
2278, 2141
4147, 520
4149, 378
2276, 2287
2270, 2715
2280, 2009
2267, 2938
2277, 2226
452, 733
2271, 2658
451, 809
4142, 887
449, 952
2275, 2376
4147, 541
4150, 328
450, 889
2278, 2171
4149, 410
4138, 1193
2281, 1969
2282, 1896
4143, 847
449, 972
4144, 770
4146, 627
4140, 1053
2272, 2618
4146, 635
2272, 2627
2282, 1917
4149, 437
4150, 361
2275, 2416
454, 639
4146, 658
2270, 2776
452, 783
4149, 438
2269, 2852
4143, 866
4150, 369
4142, 948
2275, 2431
4149, 453
4150, 378
453, 731
2278, 2229
4138, 1237
2280, 2092
2272, 2660
450, 947
2279, 2167
2283, 1887
4141, 1044
450, 962
4143, 899
4143, 909
4150, 412
454, 679
4151, 338
4138, 1272
2282, 1974
4148, 558
4142, 986
2276, 2402
2271, 2757
4143, 914
4145, 785
452, 839
4147, 636
454, 706
2282, 1988
4141, 1076
2271, 2768
2279, 2206
4139, 1225
2274, 2565
2269, 2918
4151, 370
4150, 441
4141, 1090
2277, 2359
2272, 2718
2278, 2296
2284, 1870
454, 732
4142, 1024
2284, 1873
4145, 823
2272, 2735
4147, 679
2271, 2810
2281, 2100
4145, 832
4152, 332
4149, 554
2282, 2040
456, 630
2278, 2342
2271, 2840
2273, 2709
4151, 441
453, 858
452, 932
2284, 1936
454, 795
455, 727
4148, 663
453, 873
2273, 2726
454, 808
2274, 2662
2275, 2593
4153, 335
2276, 2528
2285, 1893
4151, 472
454, 824
4143, 1053
454, 823
2273, 2746
2276, 2533
2275, 2611
4144, 980
2270, 2964
4146, 847
2273, 2760
2285, 1912
4146, 858
456, 704
2281, 2199
4141, 1208
2276, 2564
454, 854
4143, 1074
457, 649
457, 655
2280, 2294
2271, 2932
453, 942
4153, 392
4152, 460
4143, 1109
4149, 683
2277, 2521
4145, 968
4149, 698
4153, 411
4154, 340
4148, 765
4151, 565
4147, 848
4148, 779
2271, 2968
4153, 419
457, 697
4152, 492
4147, 857
4143, 1140
454, 914
4153, 432
2276, 2621
454, 915
2274, 2769
4148, 795
2271, 2984
2282, 2210
455, 852
4149, 720
2277, 2571
454, 935
2277, 2576
458, 654
2275, 2727
4154, 391
2286, 1945
2283, 2158
2286, 1944
2286, 1943
2286, 1950
4154, 399
4146, 963
2287, 1885
457, 747
458, 677
4142, 1256
4151, 629
2280, 2396
459, 614
2280, 2399
2277, 2611
4155, 342
2286, 1978
4153, 494
2282, 2261
4154, 422
2280, 2406
455, 914
4151, 646
2286, 1990
2284, 2132
457, 774
2273, 2910
4151, 651
2277, 2634
4154, 447
2278, 2569
2279, 2501
4154, 445
2275, 2791
457, 801
4150, 738
2281, 2372
456, 875
4145, 1099
4153, 531
4144, 1169
4154, 462
4143, 1254
2288, 1887
2289, 1816
456, 887
2273, 2950
458, 752
458, 757
458, 760
2275, 2825
2283, 2263
4148, 924
4149, 846
4150, 775
460, 627
4145, 1132
460, 629
455, 987
4154, 500
2289, 1849
2273, 2983
460, 635
456, 922
4155, 437
4151, 722
4148, 945
4145, 1161
457, 864
459, 724
2281, 2442
2287, 2023
4147, 1028
2281, 2447
460, 667
4155, 462
2280, 2517
2288, 1956
2283, 2318
4157, 341
458, 821
2285, 2178
2285, 2184
457, 900
461, 618
4145, 1194
460, 697
2278, 2691
461, 634
4147, 1070
4148, 1009
2277, 2780
4157, 381
4148, 1014
4147, 1087
4156, 447
4150, 885
2285, 2222
2277, 2796
2287, 2084
2286, 2161
4146, 1178
4152, 746
4146, 1184
2280, 2595
2283, 2382
2280, 2594
461, 672
461, 675
461, 677
2281, 2531
2282, 2459
4145, 1259
4154, 633
4155, 557
460, 766
457, 979
4148, 1064
4146, 1206
4149, 1004
4156, 507
2284, 2341
2291, 1851
2281, 2565
4153, 726
2289, 2000
459, 859
461, 717
4150, 950
458, 938
4151, 875
4158, 388
459, 868
2276, 2944
4158, 406
2284, 2382
4147, 1183
4148, 1122
461, 750
2292, 1826
2281, 2612
2282, 2539
4159, 353
2279, 2767
2284, 2411
2278, 2835
462, 711
460, 860
464, 584
461, 800
4154, 745
461, 809
4159, 398
459, 953
2285, 2379
462, 743
4148, 1188
461, 822
2277, 2958
4152, 906
4149, 1120
460, 904
4152, 920
4148, 1203
462, 763
4155, 713
4157, 571
461, 841
2284, 2478
2293, 1845
2282, 2623
462, 776
4151, 1007
4156, 652
2289, 2137
4158, 505
462, 786
2288, 2210
4155, 725
2283, 2568
459, 1004
2280, 2785
2280, 2791
4160, 380
461, 870
2279, 2865
4157, 599
462, 803
461, 877
4150, 1107
4157, 608
2293, 1889
2287, 2315
4158, 544
461, 893
4156, 687
465, 610
2286, 2391
2289, 2185
2291, 2040
2282, 2679
4149, 1203
4152, 992
4155, 775
2285, 2478
2281, 2767
463, 778
2283, 2638
4156, 726
2294, 1862
4149, 1222
4154, 869
2294, 1864
2289, 2218
461, 941
4153, 948
4155, 812
2287, 2374
4149, 1240
4157, 683
2281, 2803
2280, 2873
2293, 1954
2294, 1889
464, 750
2282, 2746
464, 752
4154, 914
4154, 908
2287, 2397
2284, 2616
4159, 567
4162, 354
463, 841
4157, 715
4160, 502
2291, 2127
4162, 362
2280, 2905
463, 845
2290, 2205
461, 1007
461, 1008
2289, 2296
2293, 2010
2281, 2871
467, 607
463, 891
4162, 404
464, 821
464, 824
4160, 560
4151, 1192
465, 762
467, 620
2287, 2472
2287, 2478
2282, 2831
2281, 2909
4155, 937
2284, 2701
4162, 438
4162, 448
2291, 2214
4151, 1231
4155, 943
2292, 2151
2282, 2866
4162, 453
4156, 898
466, 739
2292, 2172
2296, 1887
2297, 1818
4151, 1257
2281, 2959
2284, 2749
4153, 1122
465, 837
2297, 1835
2286, 2615
2288, 2478
2294, 2056
2290, 2339
463, 988
2288, 2487
4158, 786
467, 706
4157, 856
4161, 572
465, 851
4156, 938
4157, 864
4163, 449
4154, 1086
2295, 2004
2289, 2437
2283, 2863
4152, 1239
2282, 2931
4153, 1162
465, 882
2295, 2029
4161, 612
2291, 2330
2294, 2120
4165, 351
4155, 1073
2291, 2343
2291, 2342
4153, 1222
4158, 867
2292, 2279
469, 645
2289, 2495
4156, 1007
4153, 1231
4155, 1088
470, 581
2286, 2722
4163, 527
4164, 456
466, 884
2298, 1885
465, 957
467, 816
2298, 1888
2296, 2029
468, 750
2288, 2604
4156, 1049
469, 680
2299, 1820
470, 614
4166, 347
4157, 989
4159, 847
2288, 2616
4163, 564
2299, 1841
4161, 708
2294, 2195
2298, 1911
469, 702
2293, 2271
4163, 584
465, 996
4159, 864
2284, 2923
2287, 2709
469, 718
467, 863
471, 579
468, 794
4156, 1088
4165, 449
2284, 2940
4161, 738
2296, 2090
470, 668
4159, 889
2292, 2380
467, 884
2291, 2459
4163, 614
2296, 2108
4158, 982
2295, 2177
2296, 2105
2287, 2744
2296, 2110
4155, 1196
2292, 2401
469, 772
4155, 1218
2289, 2632
4156, 1144
472, 572
470, 714
2294, 2280
2296, 2143
2296, 2142
4167, 370
2290, 2571
4161, 802
470, 728
468, 870
4155, 1241
2291, 2509
2285, 2935
4167, 390
4156, 1168
2285, 2939
4155, 1248
2292, 2450
2294, 2308
467, 956
2289, 2667
4155, 1253
4163, 685
4155, 1255
2294, 2319
2293, 2397
4167, 410
4167, 421
4160, 919
2298, 2050
472, 626
4160, 928
2286, 2904
4157, 1134
2285, 2980
2290, 2624
4162, 781
468, 917
4158, 1078
469, 850
2292, 2490
4168, 375
2300, 1930
2300, 1929
2291, 2574
2288, 2786
2289, 2714
2301, 1873
4160, 960
4158, 1101
4156, 1238
4160, 954
2296, 2232
2289, 2727
2301, 1874
2290, 2663
4157, 1189
2297, 2170
4165, 614
472, 680
2299, 2038
4164, 700
2293, 2462
2296, 2256
2299, 2040
471, 761
4169, 360
4165, 638
469, 921
2295, 2355
2295, 2363
2292, 2580
4157, 1230
4160, 1030
2300, 2020
4167, 528
2291, 2657
2302, 1880
468, 1023
4160, 1045
471, 819
2296, 2313
2298, 2178
472, 756
2300, 2038
2292, 2605
4157, 1265
4170, 342
4163, 844
4168, 491
2291, 2692
2300, 2059
473, 704
474, 638
4166, 654
2287, 2984
472, 784
4158, 1218
2301, 1995
4167, 589
475, 572
2300, 2071
2294, 2496
4163, 869
2297, 2289
2296, 2364
2291, 2719
2290, 2790
2298, 2221
4161, 1024
2291, 2727
2301, 2019
4170, 399
4169, 470
4170, 401
2294, 2524
2300, 2103
473, 749
470, 962
2294, 2533
2289, 2892
2304, 1832
4171, 343
474, 695
2297, 2334
4166, 718
4165, 784
4165, 794
4159, 1220
471, 922
2295, 2495
4165, 803
4169, 519
4166, 731
2293, 2638
473, 801
470, 1018
2302, 2015
2295, 2518
2289, 2952
2294, 2602
2295, 2531
2302, 2038
2302, 2040
4167, 697
2301, 2114
2296, 2476
4171, 424
475, 697
4168, 633
476, 628
4159, 1274
2298, 2341
4172, 364
473, 847
2289, 2985
2300, 2210
4172, 378
2291, 2852
2304, 1934
4162, 1085
4171, 453
4163, 1023
2305, 1870
475, 737
474, 809
2292, 2805
2293, 2739
476, 677
476, 682
2301, 2181
2302, 2107
473, 900
475, 758
477, 616
4169, 632
472, 977
2293, 2759
4172, 433
4169, 648
4170, 577
2304, 1991
4172, 432
2290, 2984
4165, 939
4172, 441
474, 856
2296, 2568
4171, 510
4170, 592
2306, 1862
4168, 736
478, 580
2299, 2362
4163, 1087
4168, 741
474, 869
4161, 1249
4166, 902
4167, 830
4163, 1109
2293, 2813
4169, 694
475, 824
2291, 2965
2307, 1829
2303, 2127
2293, 2835
2291, 2976
473, 986
476, 777
2301, 2274
2303, 2139
2303, 2138
2299, 2431
2306, 1932
2301, 2286
478, 652
473, 1006
4171, 590
4168, 821
4170, 676
2305, 2025
2297, 2596
4167, 903
2295, 2737
4173, 476
4165, 1039
2304, 2104
4168, 838
2299, 2460
2294, 2815
4173, 478
476, 828
2304, 2110
2305, 2038
2307, 1896
4162, 1271
4169, 784
479, 629
4175, 352
4173, 494
2303, 2197
2299, 2487
2294, 2839
2298, 2562
475, 931
2294, 2852
2308, 1863
479, 653
475, 939
476, 872
4173, 533
4164, 1167
2304, 2157
480, 597
4173, 536
480, 605
4163, 1252
477, 823
4169, 838
4172, 628
4169, 855
2293, 2977
475, 991
479, 713
2303, 2281
477, 866
4172, 661
479, 726
2299, 2583
478, 799
2298, 2653
2297, 2724
4164, 1244
4164, 1238
4175, 456
2300, 2518
477, 880
480, 670
4169, 891
2297, 2737
479, 740
4165, 1174
4174, 548
4175, 473
2306, 2105
479, 750
480, 684
4171, 771
2306, 2114
2294, 2970
2305, 2191
2307, 2049
4171, 787
4174, 568
477, 914
2309, 1916
4167, 1067
4170, 863
2302, 2417
4177, 368
2298, 2705
479, 783
2298, 2714
2296, 2855
4165, 1234
2297, 2791
2300, 2587
2302, 2443
477, 951
480, 737
2307, 2099
4175, 548
476, 1034
480, 752
4176, 487
480, 763
2304, 2336
479, 839
2296, 2902
4175, 562
2306, 2201
2301, 2556
478, 919
4167, 1148
480, 782
2300, 2636
4176, 508
4171, 862
2309, 1994
4173, 731
4170, 944
4168, 1085
483, 587
2297, 2863
479, 870
2304, 2369
478, 948
2298, 2805
481, 743
481, 742
478, 957
4166, 1249
2308, 2097
481, 749
4170, 978
479, 892
4176, 545
482, 682
4177, 486
4177, 488
4175, 634
481, 771
2309, 2055
2304, 2414
2301, 2626
2312, 1852
2305, 2346
2299, 2778
4175, 651
480, 855
483, 645
482, 717
4171, 941
2299, 2785
4175, 658
480, 866
4173, 807
4175, 664
481, 802
4177, 534
4167, 1247
479, 950
2299, 2807
2307, 2242
4167, 1262
2304, 2470
4169, 1135
2308, 2192
2304, 2474
4180, 351
482, 772
4176, 648
4172, 928
2306, 2344
485, 564
2301, 2712
4176, 663
484, 654
4169, 1169
2309, 2151
4174, 813
480, 948
4177, 609
4170, 1102
482, 812
479, 1030
483, 746
4173, 906
4179, 480
4181, 338
484, 680
2304, 2530
4168, 1270
2308, 2254
4178, 558
4176, 712
4174, 848
4175, 779
4178, 576
2301, 2769
2308, 2272
4180, 436
4169, 1216
2303, 2631
2298, 2990
2299, 2917
4169, 1220
4181, 368
4169, 1226
4171, 1086
4172, 1025
4169, 1241
481, 940
486, 590
2299, 2942
486, 593
485, 666
2307, 2378
4178, 605
4171, 1113
484, 746
2301, 2811
4178, 613
2305, 2526
4178, 624
4174, 910
4178, 619
4173, 976
483, 833
4182, 346
483, 836
2308, 2334
482, 911
4170, 1203
4177, 718
2307, 2413
4176, 791
2311, 2128
485, 712
2300, 2924
2302, 2779
486, 649
483, 865
486, 653
2306, 2509
481, 1012
4181, 460
483, 874
4180, 533
4182, 391
4171, 1185
2302, 2813
2306, 2528
4177, 756
4179, 627
484, 826
4173, 1049
2303, 2748
4178, 704
482, 974
4183, 351
4177, 773
2305, 2624
4183, 355
4181, 497
483, 917
2316, 1848
484, 848
484, 847
4182, 446
2304, 2712
4179, 664
2305, 2648
4177, 814
2304, 2721
487, 660
486, 734
2306, 2590
2305, 2660
2311, 2234
4173, 1109
2313, 2091
2313, 2097
2311, 2238
484, 884
2303, 2805
4177, 832
4175, 983
2304, 2750
4173, 1130
2307, 2546
2316, 1907
4173, 1136
4176, 933
2313, 2135
485, 859
4183, 441
4178, 795
2306, 2644
2311, 2289
4174, 1093
2312, 2217
487, 726
4183, 450
483, 1017
4184, 385
484, 947
485, 876
2314, 2087
4181, 612
4172, 1245
2313, 2167
4172, 1258
2305, 2739
486, 817
4179, 759
4181, 627
488, 684
2311, 2324
488, 690
485, 912
4181, 640
489, 635
2309, 2488
488, 708
486, 851
485, 922
4182, 578
4177, 945
4185, 370
2303, 2925
490, 580
486, 871
489, 658
4185, 398
4184, 465
2306, 2736
4179, 822
4185, 409
488, 751
487, 822
4176, 1056
2314, 2180
4186, 341
2304, 2893
489, 691
490, 622
2317, 1981
491, 558
4181, 716
4182, 641
4186, 357
4177, 1006
4175, 1148
486, 922
486, 924
4185, 435
4185, 434
2315, 2137
4179, 873
488, 788
4179, 875
2317, 1998
488, 791
4180, 799
2315, 2151
491, 580
